,HMC,BBY,BLNK,ANTM,KO,CTVA,CVS,LEVI,SAM,EPC,ETSY,EXC,F,FOSL,FMS,GME,CL,HP,SJM,EPC,VFC,SIG,LULU,MSFT,TAP,OC,PEP,PFE,RL,RDFN,SAP,BNS,SIX,SBUX,TGT,TD,CLX,CZR,HSY,VFC,UL,UPWK,VZ,VRTX,FB,SPY
2019-06-19,-0.0030911901081915882,-0.015290519877675823,-0.011111111111111183,0.009676412444074467,0.009279368213227945,-0.005494505494505586,0.004207830223198039,0.022946305644791165,0.00011820680280161255,-0.044049967126890355,0.01807858957119368,0.002004008016032177,-0.005940594059405946,-0.007518796992481258,0.030540328895849456,-0.015706806282722696,0.0085048010973936,-0.008479709267110835,0.002238805970149249,-0.044049967126890355,0.0004529498358056827,-0.02498611882287638,-0.005848264128874403,0.003032993046308663,0.010164479763444811,-0.01400446519180043,0.005525280048440662,0.009517177344475547,-0.00635144671841914,-0.005945945945945885,0.00015176809834582805,0.009215723152153465,0.020340953118946237,0.010612638687891973,-0.0034694113565397755,0.00870170553428462,-0.003774567226343728,0.01106532663316595,-0.0024594907407408106,0.0004529498358056827,0.0025669821915610402,0.02044854881266489,0.004882301656495169,0.02117977528089887,-0.005728835136855626,0.0026001573779466103
2019-06-20,0.006201550387596955,0.011387163561076497,-0.0037453183520598232,0.0003778510579830474,0.010563380281690016,0.0005524861878454246,-0.01876480233193667,-0.024674742036787878,0.012085217031587048,-0.018225584594222743,0.010126210742588793,0.0045999999999999375,0.0,0.027462121212121104,0.014184397163120588,-0.019503546099290725,0.0010881392818280489,0.03991040521278766,0.0017374038222883748,-0.018225584594222743,0.0029428409734013616,-0.003986332574031914,-0.0025669821915611513,0.009587727708533,0.005854372484449311,0.012350761630300466,0.009484380880692589,0.0027592550011497075,0.019797585227272707,0.015225666122892889,0.019423368740515867,0.00875885203130844,-0.03455477501423965,0.010501193317422608,0.0005802483462922225,0.003450655624568588,0.010125424614580547,-0.001997992067673371,-0.001885424220449794,0.0029428409734013616,-0.0040006401024164084,0.03167420814479649,-0.005032101336109651,0.001980524839082287,0.00997652582159625,0.009520559631462033
2019-06-21,-0.0046224961479198745,-0.012136277233513626,-0.03007518796992481,0.009168011537272758,-0.0019357336430505523,0.001656543346217676,-0.0033419977720015037,-0.0022999080036797404,0.011824127058273959,-0.02346760070052545,-0.04431207322388486,0.0034839737208840482,-0.005976095617529764,0.015668202764977046,-0.003996003996003861,-0.019891500904159143,-0.00862771739130419,0.0007832386919912615,0.003551370994383962,-0.02346760070052545,-0.0027084979121995145,0.008004574042310031,-0.024824406198059035,0.0003652567755132452,0.008002910149145226,0.04493696624644161,-0.001043919170830021,0.001834441641825224,0.0253329851136066,-0.008034279592929905,-0.0002977076510868315,-0.0007389617587290065,-0.005290068829891803,-0.010155880963627961,0.0161215495244722,-0.003954607977991742,0.0016814330983638826,-0.004980079681274785,-0.0031240918337690493,-0.0027084979121995145,0.0011246786632390648,-0.02819548872180455,0.007847924659923233,0.010157579750727397,0.009719507685806317,-0.005949161709031925
2019-06-24,0.0,-0.001332149200710564,0.007751937984496138,-0.011534535556311676,0.007370054305663176,0.02903344358691662,-0.010245901639344246,-0.02904564315352709,0.008569697319444902,-0.022955523672883782,-0.028428093645485042,-0.005059021922428353,-0.003507014028056088,0.024500907441016295,-0.024573721163490547,-0.0073800738007380184,0.013910779140683838,-0.022109176286441046,-0.0016459550654267519,-0.022955523672883782,-0.005884349892497531,-0.030629608621667526,0.0040411260171542285,0.006207097999123556,0.0007217610970768895,-0.0077836154893947684,0.0014182279614838311,0.0018310826276037862,-0.006792324673119299,-0.0005399568034556435,0.004615842763549871,0.004806803475688737,-0.018010715486052153,-0.00202815557146252,-0.010044515466270942,0.006214396685655155,0.0020659823100266372,0.144144144144144,0.0018220246337730117,-0.005884349892497531,0.009629272989889248,-0.0012894906511927706,0.008478975601315053,-0.015816936623545996,0.007428720899816943,-0.0014961915125135672
2019-06-25,-0.0034829721362229504,-0.015710686230917426,-0.007692307692307665,-0.018347044852156547,-0.0034655371582594796,-0.011785714285714177,0.010540184453227797,-0.01424501424501412,0.034302225782456786,-0.011380323054331787,-0.03301517759349082,-0.02193419740777669,-0.010558069381598867,-0.01594331266607618,-0.009768637532133528,0.014869888475836479,-0.0008110300081103361,-0.023209283713485296,-0.00610007419009162,-0.011380323054331787,-0.027660785429709622,-0.018724400234054972,-0.029323987624236936,-0.03164235430727913,-0.0009015506671475881,-0.0017650519709747625,-0.0025342874180083186,0.00022846698652045916,-0.028209950418874974,-0.06374932468935723,-0.01408033199940717,-0.004047838086476574,-0.014093013891685158,0.007172743574417106,-0.011875936815404109,-0.0054897924172242485,0.003608014947490412,0.012248468941382429,-0.0018914593336244456,-0.027660785429709622,-0.006835161341599116,-0.02646868947708203,-0.0048043925875086435,-0.005025680675981636,-0.0193695798930259,-0.009705762157744102
2019-06-26,-0.009320388349514541,0.026050293630477395,-0.019379844961240456,-0.02223157304158785,-0.012171561051004587,0.057462956270328824,0.00018625442354269772,-0.002408477842003931,-0.008961911874533102,-0.011511325659116167,-0.023300970873786353,-0.025484199796126372,0.0066056910569105565,-0.0027002700270026825,0.007009345794392496,0.0,-0.021442099567099637,0.018230233510856175,-0.03806917143568045,-0.011511325659116167,0.0033949894638256595,0.03458556946929048,0.0,0.0037472832196656647,-0.008121277747698885,0.07269155206286837,-0.011209086833059323,-0.0180447693010507,0.0146903589021814,-0.008078476630120957,0.007291040288635031,0.001477923517458013,-0.007759852971206738,-0.010207715133531137,-0.0012835472578762719,0.0024150422632396307,-0.02657764653014072,0.004321521175453702,-0.022084548104956303,0.0033949894638256595,-0.011523687580025643,0.03381962864721477,-0.017241379310344862,-0.013876554174067524,-0.006566405422580024,-0.0011004504969222006
2019-06-27,0.012544100352802623,0.004842970355151133,0.013833992094861802,0.012910629751829106,-0.0007823195775473746,0.00956937799043045,0.01918063314711338,0.0178657653307579,0.020151274107566453,0.0015026296018030294,0.03296885354539425,-0.005020920502091908,0.029782937910146412,0.041516245487364545,0.006702758442897583,0.012820512820512775,-0.002695790419575461,0.0,0.007673736851181223,0.0015026296018030294,0.011433905028584768,0.019020172910662714,0.01602166309376063,0.0015679832748449751,0.00727802037845704,0.04322344322344329,-0.004912333736396657,0.010002326122354077,-0.019765929778933655,0.03432228039557872,0.004999626893515519,-0.0007397159195721148,0.011525005145091471,0.0020386137426549045,0.003271410211473258,0.0,0.004220800633120136,0.003442340791738552,0.005142729373183386,0.011433905028584768,-0.0016191709844559643,0.02822322001282873,0.004210526315789442,0.005178430710345738,0.010127931769722931,0.0036836850621406736
2019-06-28,0.0003871467286102881,0.017818022491602248,0.04483430799220289,-0.0012392012462825175,-0.003718927383049575,0.0003385240352065111,-0.004019733235885226,-0.010910815939278784,0.03351481491614461,0.01125281320330096,-0.016038492381716063,0.008200168208578607,0.002450980392156854,-0.0025996533795493715,0.005889884763124353,-0.01175406871609408,-0.007069586914333348,0.017903842285254434,-0.014203816206040942,0.01125281320330096,0.008536163340639114,0.0118778280542986,0.001082731815657878,-0.001565528552258666,0.011018786127167557,0.022120786516854007,-0.004784688995215225,-0.0020727775218793987,0.003979835500132589,0.010686164229471107,0.01574101574101583,0.0033247246164382904,0.011190233977619535,0.00311153662039243,0.008268312565505864,0.004474272930648837,0.005385171077690876,0.011149228130360012,-0.007340946166394802,0.008536163340639114,0.005027570548167493,0.003119151590767144,-0.00200908455625437,0.026766715197670488,0.018364116094986782,0.00535089524593535
2019-07-01,0.010835913312693624,0.03917348256564801,-0.014925373134328401,0.0020560813924634935,0.013752455795677854,0.004399323181049075,0.007705008255366019,0.018465227817745733,0.0073591698432868835,0.017433234421365018,0.01140994295028519,0.002294056308654868,-0.00831295843520774,-0.04865334491746309,0.012474541751527513,-0.017383348581884728,0.006282283959234913,0.01620553359683785,0.011283742730665791,0.017433234421365018,0.010293949445270512,-0.034656232532140896,-0.0019135306026234478,0.013141193160606246,0.005717348579596271,0.005496392992099031,0.0062576312576314574,0.01015462727902161,0.0012332628611697594,-0.0011129660545352582,0.010964912280701844,-0.010303587856485774,0.04607645875251509,0.008947745168217613,0.004158004158004047,0.0039403803323625475,-0.0018943105362857482,0.01865988125530116,0.0027638754015089084,0.010293949445270512,0.0012909472325317584,-0.029228855721393,-0.007789934354485828,-0.00834424083769636,0.00010363768266152817,0.008563630160354885
2019-07-02,-0.0003828483920368386,-0.010770505385252704,0.0037878787878786735,-0.007287649909788807,0.0073643410852712865,-0.023247978436657712,-0.0021845985800108547,0.006357428773251739,-0.0027855153203342198,0.004010207801677046,0.00999194198227249,0.01602163961714509,-0.0019723865877713243,-0.02739726027397249,-0.003268795574553729,0.0018621973929235924,0.009170366259711349,-0.03870089459354342,0.009269590593082189,0.004010207801677046,-0.01822710290954377,-0.05095541401273884,0.005112531258683051,0.006485371066401235,-0.0028424231657487864,-0.01639904338913567,0.004322766570605152,0.010281014393419996,-0.0297378145345768,0.0011142061281337323,0.007519884309472147,0.003160438743260885,0.013848817080207798,0.01099680737850317,0.0012652403956752156,0.0034129692832762792,0.009096858638743432,0.005828476269775118,0.013930274135875997,-0.01822710290954377,0.016116035455278066,-0.013452914798206206,0.025758645024700044,-0.01264917780344288,0.010362694300518172,0.0028754101688033273
2019-07-03,-0.0015319800842589215,0.004745951982132901,0.026415094339622858,0.0069135098535333395,0.002308580223162826,-0.006553984132459445,0.006933041415799979,0.019653720168460342,0.009934647412248365,0.01779230210602778,0.02584968884633798,0.0038910505836577958,0.007905138339920903,-0.009389671361502261,0.0055499495459132575,-0.014869888475836479,0.01703303501464104,-0.002023062917256735,0.018368908920826543,0.01779230210602778,0.013837638376383854,-0.0024405125076265577,0.016918228561950688,0.006443582045837282,0.012649207197577006,0.0062521708926710495,0.011553273427471034,0.004070556309362372,0.0019042437431990855,-0.01836393989983298,0.006746088703889708,0.009080800593031846,0.014039081768165484,0.026894736842105305,0.009879379666858146,0.007653061224489832,0.017899993514495005,0.004139072847682224,0.01579604731467188,0.013837638376383854,0.012053925455987491,0.0032467532467532756,-0.00034399724802203213,0.020832172895894896,0.011128205128205115,0.007758213586993135
2019-07-05,0.0034522439585731313,-0.0012503473186996628,-0.007352941176470562,0.00555653866572281,0.00019193857965449368,-0.005555555555555536,0.006885305308932832,0.022257916475447503,0.009445531637312543,0.0003567606136281043,-0.013999066728884846,0.003671970624234966,0.0,0.03696682464454959,0.001756146512794876,0.04150943396226414,-0.011219248445525798,0.013987431583215137,-0.0021711899791232447,0.0003567606136281043,-0.0011373976342130554,0.05871559633027501,-0.0035339531343445696,-0.002764641687886482,0.00017593244194236135,-0.006213324128408693,-0.006942370856972246,-0.010698198198198283,0.004525296406914681,0.00850340136054406,-0.015183917878528574,-0.0033057851239669533,-0.00561272217025266,-0.00010820107175990579,0.008303947218746499,0.0027004219409281216,-0.007454603376871538,0.00577081615828523,0.0,-0.0011373976342130554,-0.008305908164864428,0.023948220064724968,0.003269098417068239,-0.026900201887924968,-0.003448800527463547,-0.0013388673182487265
2019-07-08,0.0011467889908256534,0.0019474196689386325,0.05555555555555558,0.002463747712234232,-0.002110919209364792,-0.030377094972067087,-0.004858736728450608,0.043322109988776614,0.003411998862667076,0.043152639087018496,0.009780722511437245,-0.008739837398374029,0.0,0.002742230347349217,-0.01227147508139248,-0.0126811594202898,0.0032809295967191066,0.01159536185525778,-0.0023432923257176164,0.043152639087018496,0.005921202459576502,0.05257076834199892,0.01931470973374072,-0.0007295542423578771,-0.0073878627968337884,-0.011983327544286215,-0.003533037660678029,-0.014228799089356814,0.0032435354536444194,0.005621135469364935,0.0030401737242127247,-0.002026902524415064,-0.015804327375352756,-0.004100694839959007,0.0029332129963899334,-0.005049654940245674,0.007318012581846167,-0.008196721311475419,0.0024591349631128967,0.005921202459576502,0.003476611883691527,0.009481668773704266,-0.0070313839821644075,-0.00869126387798591,-0.0036643086162145844,-0.005027483576886982
2019-07-09,-0.004287896143566283,-0.002498958767180426,-0.035122807017544,-0.001860824380310322,-0.007692307692307665,-0.027727763773856662,-0.008679927667269438,0.019363166953528577,-0.015971560318400746,-0.011623931623931605,0.044368067489454655,0.004305925774041208,-0.005882352941176339,-0.008204193254329972,-0.049695740365111596,-0.025688073394495525,-0.0037471045101513667,-0.00039525691699615617,-0.0036909655230266125,-0.011623931623931605,-0.017885442608104984,-0.012760702524698075,-0.00422866930735466,-0.0039059648098123123,-0.01577175261385788,-0.02091756020390223,-0.006261315630657904,0.0016166281755196632,-0.006735518634934934,0.004471771939630997,-0.0018763080031751755,-0.0011078286558344752,0.01204358631236846,-0.0022875443211712865,-0.01226096737907767,-0.009812214515310447,-0.009112923782819138,-0.0008264462809917106,0.00014430014430022453,-0.017885442608104984,-0.009448818897637823,0.010018785222291715,-0.025561312607944697,0.009106849934951144,0.01746947949123956,0.0013474365020547108
2019-07-10,0.011975749395076951,0.0011134307585247694,0.010945852576457415,0.012768651728868319,0.00426356589147292,-0.017037037037037073,0.010215249908792412,-0.12140143520472779,0.007434749600774726,-0.027672085783465916,-0.006581899775617073,0.008166598611678344,-0.002465483234714072,0.0059742647058822484,0.0245464247598719,-0.024482109227871973,0.005128906517130494,0.0247133254250691,-0.005556958827986791,-0.027672085783465916,0.0009220839096357736,-0.0015288394718554477,-0.011611030478954953,0.010444534027192587,0.006301764494058393,0.0010771992818670029,0.0203446443482882,0.01579432787641233,-0.009584086799276581,-0.0016694490818028873,-0.00469958788229341,0.0,0.0075557234605214685,0.013183537773701515,-0.02232092016854581,-0.0015376729882112805,-0.006495594571998331,-0.009098428453267138,-0.0003606983119319729,0.0009220839096357736,-0.003656597774244763,-0.009919404835709744,0.010280042538107104,0.00201793721973087,0.01767156985792462,0.004541478840072832
2019-07-11,-0.0049261083743842304,0.025163353260113874,-0.02402877697841721,0.05602250625173655,0.004052489386337399,-0.0037678975131875125,0.04658721560130008,-0.027097146151628726,-0.00449549151573414,0.0010672358591248265,-0.021081162475530713,0.003240178209801492,0.006515076618882842,0.009593421653723233,0.03125,-0.06370656370656369,0.0053068444686352745,-0.0011576307158015497,-0.030480060960121902,0.0010672358591248265,0.011745739290649482,-0.01948775055679297,-0.004622831348235157,0.003917017263890932,-0.019502594381821448,-0.008967001434720179,-0.00044639535748824954,-0.024401316536148077,0.014515245572393587,-0.012820512820512886,-0.0017434258317594598,-0.0011090573012939586,0.015654293213348103,0.007807196198234889,0.006988934187536433,0.005304585900068437,0.005049197307094744,-0.0108514190317196,-0.01075268817204289,0.011745739290649482,0.001116961863730559,0.009392611145898622,-0.0015789473684211242,-0.015439695681360388,-0.0073010704947955585,0.0023107062723954908
2019-07-12,0.008568164508758525,0.014103607268782348,-0.015922158337019043,0.021147837526722668,0.0015375744762635701,0.043494704992435684,-0.007246376811594235,-0.006691358024691341,0.03633516053249797,0.0031982942430703876,-0.006768189509306466,-0.00968914008881705,0.030360773605476954,0.03891402714932113,-0.007070707070707116,0.012371134020618735,0.006632376827287567,0.007726482518833233,-0.0027945157628155304,0.0031982942430703876,0.011546778966537552,0.05167518455423048,0.035515244235602594,0.0035404624277455277,-0.007664233576642254,0.018277234889612748,-0.007964272422776308,-0.013494648673801679,0.011967965445874196,0.010163749294183955,-0.004002328627564999,-0.00925240562546259,-0.0021227503461005437,0.007858987313348997,0.012608444187391488,-0.0006808510638297571,0.01809867319335301,-0.0008438818565400519,0.0006565509191711616,0.011546778966537552,-0.0011157156518967204,0.032258064516129004,0.0050957652433667455,-0.001136363636363602,0.018237837300601356,0.004610758436351503
2019-07-15,0.0024542193694545578,0.010163145225996262,0.0037453183520599342,-0.011691574336511246,0.0003838034926118006,0.017760057992026068,-0.001737921445950641,0.00027343458698947387,-0.02546471210518353,-0.004605030109812169,0.015177326932011903,-0.003465144720750102,-0.006673021925643452,-0.013066202090592394,0.011063072227873949,-0.03054989816700615,-0.004975124378109541,-0.016867931761548882,0.007881600840704106,-0.004605030109812169,-0.00533898924888454,-0.021598272138228847,-0.001846770789362684,0.0003599971200232144,-0.012504597278411134,0.0007108583614714448,0.006452581032412752,0.008490566037735903,0.0008892050506847937,-0.02124091671324757,0.0018996127712427313,-0.005416511019798231,0.007029226785053577,0.004344435780327505,-0.008224811514736308,-0.0010219724067450642,0.002846840007591611,0.0,0.008748268571845186,-0.00533898924888454,0.0025530556885271505,-0.0012019230769230171,0.006818181818181834,0.0032423208191125763,-0.0047340165934601774,0.0002660635891977847
2019-07-16,-0.014689265536723228,-0.009928514694201751,-0.011194029850746356,-0.0051816848623106315,0.0,-0.007834757834757844,-0.0012186629526462767,-0.015904572564612307,0.00976971388695036,-0.005693950177935947,-0.020594965675057142,-0.010227040294538803,0.008637236084452882,0.0008826125330978485,-0.007420450257829225,-0.027310924369747913,0.006756756756756799,-0.013647884577890346,0.003301763836996985,-0.005693950177935947,-0.0012443438914027105,0.01876379690949226,0.005656287994925346,-0.013387073556930917,0.014711359404096847,0.019712306872669227,-0.0024601162964066337,0.0022217025257249556,0.023365316275764103,-0.022844089091947573,-0.014657624152264237,-0.003192488262910853,-0.011939750183688425,-0.0008873114463175957,0.017046763418567146,0.00034100596760455737,0.009020943729497688,0.006756756756756799,0.014887620148876124,-0.0012443438914027105,0.004933948750596828,0.0006016847172081174,-0.0031255426289287236,-0.00124737767193972,-0.0004413279066346476,-0.003391408431972276
2019-07-17,-0.010703363914373099,-0.007621339751303746,-0.011320754716981019,-0.001932778614951114,0.0005754843660079612,-0.0348169418521177,-0.01987101272442049,-0.045454545454545525,-0.00038393611303078057,0.005368647100930435,-0.012305295950155837,0.004339739615623062,-0.01712654614652709,-0.02645502645502651,-0.0347187024835276,-0.05399568034557234,-0.009932885906040245,-0.010871713777426462,0.004676539360872978,0.005368647100930435,-0.021066938498131127,-0.0048754062838569645,0.0006833473507148469,-0.006273708783192444,-0.003853918150119262,-0.024381748519679558,-0.0076974815036245925,-0.002683467506708559,-0.0381109471308273,0.02688486265341905,-0.006586737714624147,-0.0032027128862095466,-0.002602714259156036,0.001998223801065846,-0.005096262740656887,0.0022157831941365114,-0.002313222882150523,-0.001677852348993203,0.03759880367442858,-0.021066938498131127,-0.000950269242952162,0.012627781118460746,-0.003135342274865005,0.004995742265115011,-0.009909733124018882,-0.006572362714352575
