,HMC,UL,BBY,BLNK,ANTM,KO,CTVA,CVS,EPC,ETSY,EXC,F,FOSL,FMS,GME,CL,HP,SJM,EPC,VFC,SIG,LEVI,LULU,MSFT,TAP,OC,PEP,PFE,RL,RDFN,SAM,SAP,BNS,SIX,SBUX,TGT,TD,CLX,CZR,HSY,VFC,UPWK,VZ,VRTX,FB,WBA,WSFS,SPY
2020-06-16,0.036446469248291535,0.023446019629225656,0.0433587404723228,0.0126050420168069,0.019402302355721712,0.010364931980133774,0.03883495145631066,0.036007580543272244,0.06825037707390647,0.006911344137273678,0.006786739754633286,0.006144393241167334,0.07127882599580726,0.017844396859386213,-0.0106609808102347,0.009053497942386857,0.0,0.021453548813911594,0.06825037707390647,0.04531051964512045,0.03324808184143202,0.020509193776520496,0.02497937634053793,0.024221270294568553,0.03943588404283105,0.034652562465803394,0.009420234357049972,0.00269703326341042,0.03619357462383088,0.022215726395790725,-0.019218241042345263,0.024534232921873622,0.012862488306828901,0.02755404832556163,0.0115629466025724,0.00905551794177395,0.012941434525115092,0.003988275431262345,0.029010238907849706,0.019288403903788387,0.04531051964512045,-0.024154589371980784,0.014957264957265126,0.020705092333519914,0.014367445261754153,0.015911282545805205,0.02288165892027183,0.019216363221835175
2020-06-17,-0.002930402930403031,0.012608772864500128,-0.0032335329341316443,0.012448132780082943,-0.007067269939797227,-0.004701859371660566,-0.016894320632638293,-0.009146341463414531,0.011648429226967849,0.022366863905325385,-0.0031112263417163444,-0.03358778625954195,-0.050880626223092085,0.006077606358111165,0.02586206896551735,0.0036704730831973453,-0.05579584775086521,0.008974833456698805,0.011648429226967849,-0.03591997575022743,-0.03052805280528048,-0.018018018018018056,-0.022310218273131177,0.002736613827645007,-0.025879396984924474,-0.008989952406134316,-0.00026555386949944637,0.0026897788404063316,-0.02564102564102555,-0.008864741206748739,-0.009612900845049732,0.0065853476015864665,-0.0069268067420920065,-0.026402640264026278,-0.009761109684048308,-0.00796779334060227,-0.011909917713295748,0.014262467694074799,0.02238805970149249,-0.002714113389625905,-0.03591997575022743,-0.014026402640264002,-0.0061403508771930015,0.023866959064327453,-0.0011873966328823649,0.00047460844803026703,-0.04683677036001399,-0.004377975905154541
2020-06-18,0.0018368846436445097,-0.00280603297088744,-0.01201489847410786,-0.018442622950819665,-0.00022595465843189277,0.00901868155464891,0.005484460694698212,-0.007999999999999896,-0.010118632240055825,0.007408264845468304,-0.006501950585175553,-0.0007898894154818592,-0.010309278350515427,-0.00487918215613381,0.03361344537815136,-0.003250711093051528,-0.008245533669262506,-0.004218248509857858,-0.010118632240055825,-0.0020437038201540636,0.002553191489361728,-0.02752293577981657,-0.002337910369126339,0.010916580844490209,0.007995873097755846,-0.007559587335467799,0.007854893181042266,-0.009239940387481216,-0.00725026852846411,0.04991344489324878,-0.005346796579540625,0.004683666641885242,-0.012090211578702492,-0.008474576271186529,-0.01031128404669246,-0.008369969563747026,-0.004602235371466201,0.012551906379766109,-0.017031630170316392,0.0019655276685817125,-0.0020437038201540636,0.04142259414225946,0.004236540158870206,-0.003391282618784075,0.001889355920689395,-0.004269449715370022,0.010267693436010417,0.0005777378354090423
2020-06-19,-0.019435276861019424,0.009145269081955787,-0.013255502857837831,0.056367432150313146,0.0032017477776102865,-0.019791444988295326,-0.01090909090909098,0.0010856079404466534,0.0028198801550933794,0.09720785935884169,-0.01662303664921483,-0.012648221343873556,0.0708333333333333,-0.012607985057202842,-0.022357723577235866,-0.002853648593558966,-0.008775981524249299,0.003315222396168993,0.0028198801550933794,-0.0033081285444233055,-0.055178268251273255,-0.028301886792452713,-0.01765793121658199,-0.006570904645476716,-0.02763561924257929,-0.011022493054933302,-0.011144578313253106,0.006919374247893906,-0.03475791182039478,0.024182467710909705,-0.0001498407941560309,0.014429480538700634,-0.010355377735937976,-0.06153846153846143,-0.011008452919205824,0.026984397646858227,-0.003963011889035695,0.014959455680864764,0.012376237623762387,-0.02293647200845017,-0.0033081285444233055,-0.016472478907191612,-0.012919669537704292,0.0503975929507845,0.011335946604513314,0.04930919485469265,-0.023956442831216007,-0.010200808365946057
2020-06-22,0.007853403141361293,-0.0029627047751830116,0.045846684742420596,0.15019762845849827,-0.00364209814891292,-0.006947459834997782,0.014338235294117707,-0.0038729666924864903,-0.008084358523725799,0.008482563619227168,0.00013310262212162804,0.005604483586869602,-0.06225680933852129,0.014424213762118665,0.012474012474012586,-0.003952030526028771,0.007921714818266423,0.0,-0.008084358523725799,-0.01058953690532638,0.07277628032344996,0.0037341299477220424,0.024056378725262784,0.028457160436855977,-0.001315789473684159,-0.0012685755708590207,-0.0022083460249771036,-0.010755900806692531,0.026761944794731596,0.030587603971022004,0.003952643213067875,0.02837551973156316,-0.003091557669441025,-0.020491803278688492,-0.000728814682303125,0.016396164542775482,0.0035366931918654476,-0.003675559024748587,-0.014669926650366705,0.008185328185328133,-0.01058953690532638,0.10702614379084974,-0.008814887365328206,-0.0003069053708438796,0.002723653886444577,-0.018615209988649295,0.011528449237634852,0.0068706248379570845
2020-06-23,0.0018552875695732052,0.0,0.011548432712703338,-0.08591065292096223,0.013717214350316587,-0.0026235242675995973,-0.0065241029358462654,0.002021772939347022,0.03189227498228209,0.05109034267912782,-0.008517434122970458,-0.019108280254777066,0.018672199170124415,0.014452214452214562,-0.006160164271047264,-0.002189081953755556,-0.03328710124826628,-0.02303809086737041,0.03189227498228209,0.0011182108626197618,-0.028475711892797295,0.0044642857142858094,-0.011745467943655608,0.006526074384285652,0.0005270092226612455,0.00036291054255133126,0.0022895520109900147,-0.010268800966475311,0.00245633187772909,0.03332465503775062,-0.0007836844364002005,0.0006383884238898574,-0.0011927480916031907,0.008368200836819994,0.0010608672589842438,-0.007759536061422878,0.002643171806167466,-0.016450104728569892,0.028949545078577277,-0.0020680147058824705,0.0011182108626197618,-0.006642066420664228,-0.012935680919870629,0.009653431573202198,0.01186794818219794,-0.00971547536433015,-0.003308823529411753,0.004345307068366111
2020-06-24,-0.026296296296296373,-0.015731515469323498,-0.023532152842497767,-0.045112781954887216,-0.04368029739776946,-0.02104340201665933,-0.048887267420649416,-0.018935278596927008,-0.0013736263736264798,-0.03022130013831259,-0.020805369127516737,-0.03409090909090906,-0.09572301425661911,-0.01976102941176483,-0.08884297520661155,-0.012066365007541657,-0.08512673362027745,-0.002160841788801271,-0.0013736263736264798,-0.05776288495292814,-0.10517241379310338,-0.03723703703703707,-0.01928886823146647,-0.020055575093244293,-0.03897814063734517,-0.039361509160166896,-0.013172923170639006,-0.01739395788831244,-0.03879662401306827,-0.03930461073318203,-0.009392915164982862,-0.03707379315233561,-0.02483878672080242,-0.08828953434762576,-0.023446814147569217,-0.014241027329601641,-0.02811950790861162,-0.006606691031768364,-0.030546623794212135,-0.01819019111213438,-0.05776288495292814,-0.03937592867756323,-0.01801965780851833,-0.016216764079867607,-0.033286528454612885,-0.038308806353655744,-0.04131316857248246,-0.02535012659039182
2020-06-25,-0.001521491061239999,0.00390694370449296,0.010737294201861092,0.07476377952755908,0.014227405247813518,0.0058217644424543025,0.004986574606827832,0.012814428096820096,0.02613480055020645,0.03207995028575494,-0.029198080877313348,0.013445378151260456,-0.015765765765765827,0.02250351617440227,0.011337868480725488,0.007911172796668975,0.040250914793517945,-0.00508426701817144,0.02613480055020645,0.012362404741744326,-0.034682080924855585,-0.005947389073115095,-0.0009478672985780978,0.012737565709664445,-0.024664291586735998,0.029267371601208403,0.013811728395061618,0.0031055900621115295,-0.00354057498937832,0.059795436664043855,0.005881465842256128,0.013471731448763125,0.006612784717119791,0.005815423514538676,0.0017634291915353817,0.0005010438413362017,0.011301989150090508,0.013772935238903994,-0.008291873963515717,0.0056285178236397115,0.012362404741744326,0.0989945862335655,0.006116774791473656,0.013736735464816796,0.0059381408065617425,0.0206461015302406,0.03693728357060411,0.010489280547152369
2020-06-26,-0.035047619047619105,-0.006368300017689732,0.0003541076487252326,0.10443605992893512,-0.02016020850101574,-0.03005342831700808,-0.010687022900763288,-0.008903467666354192,-0.020777479892761463,0.012140953509031771,-0.019486020898051293,-0.01990049751243783,-0.04576659038901609,-0.02017423200366797,-0.017937219730941756,-0.015560451666207786,-0.06281407035175879,-0.025456610201570862,-0.020777479892761463,-0.04533288725326201,-0.017964071856287345,-0.05417956656346745,-0.018500948766603353,-0.02011379516869638,-0.03259342511941565,-0.006420840212804979,-0.018722886064388322,-0.00804953560371513,-0.037805571347356404,-0.04008908685968815,0.05642803598200907,-0.006319459577249775,-0.031873479318734854,-0.06485671191553544,-0.031415030467163096,-0.023453801852933776,-0.027492177022798492,0.0017214907179081695,-0.015886287625418216,-0.02083333333333326,-0.04533288725326201,-0.004222378606615118,-0.01989683124539421,-0.031166367424370733,-0.08328024801460898,-0.019752498810090557,-0.048237476808905444,-0.02375451498486869
2020-06-29,0.009869719699960422,-0.01637884991988614,0.018761061946902746,0.3266998341625207,0.014199100332485726,0.018131742024328545,0.008487654320987525,0.01576044129235621,0.05099247091033554,0.0020479812755997973,0.036578341013824955,0.018612521150592087,0.07194244604316546,0.0021057557323349574,-0.0022831050228310223,0.013568331235137787,0.02680965147453085,0.02039230918624968,0.05099247091033554,0.057473278429998276,0.08231707317073167,0.0851063829787233,0.016191396810053105,0.011052819232924005,0.028753993610223683,0.01846381093057614,0.01729620724424108,0.019038701622971166,0.07208271787296883,0.014694508894044889,-0.027851200085150296,0.012280701754385781,0.023121387283236983,0.0424731182795699,0.027331189710610992,0.013675213675213627,0.013560101126177893,0.010822108685554888,0.02548853016142738,0.013178786916481444,0.057473278429998276,0.007773851590106018,0.02819548872180455,-0.002797300604916342,0.02246826646900768,0.027191065792668168,0.0783625730994153,0.01473284223859217
2020-06-30,-0.0011727912431586107,-0.007420814479637938,0.010423905489923557,0.420825,0.014308855291576883,0.006311992786294018,0.02448355011476666,0.007913110938712054,0.01465320742429177,0.03405352798053518,0.008057793831619975,0.011627906976744207,0.04026845637583909,0.010740135419098795,-0.009153318077803174,0.010764559757107328,0.018276762402088753,0.006661591168633407,0.01465320742429177,0.009776304888152287,-0.03661971830985922,0.009803921568627416,0.06043825377951406,0.025188916876574208,-0.029926595143986545,0.011783901377810047,0.00800548947849955,0.0015313935681471325,-0.0011022320198401658,0.06453252032520318,-0.02027335267604613,0.010976314269208531,0.012527634487840666,-0.009283135636926287,0.0014288630332721652,0.011129848229342487,0.011564625850340127,0.007949271699673854,0.004971002485501197,0.015514809590973178,0.009776304888152287,0.01192145862552585,0.006398537477148025,0.01893474525754746,0.028725476870101074,0.0016544552115338451,0.036514822848879414,0.01359918536280924
2020-07-01,-0.007045009784735767,0.004923413566739532,0.0010316368638239037,-0.15156687135994928,0.021635803642723994,0.0038082437275985814,0.008961911874533213,-0.006388546798029471,-0.030808729139923052,0.045751018833118495,0.029768467475192795,-0.019704433497536922,-0.0688172043010753,0.012243012243012164,0.025404157043879882,-0.002594210813762987,-0.050256410256410255,-0.005388542257515616,-0.030808729139923052,-0.005907449950771193,0.06822612085769997,0.023151605675877374,-0.011276991093739919,0.005700245700245743,0.02037252619324814,-0.041748790539330005,0.000983284169124854,0.03180428134556568,-0.024965517241379298,-0.00548926014319806,0.03495995529893836,0.0009285714285713897,-0.011159631246967505,0.034357105674128086,0.005979073243647104,-0.008088725817211428,-0.012329074198610068,0.0008205689277898109,0.002885408079142504,0.00393518518518543,-0.005907449950771193,0.037422037422037535,-0.006902815622161551,-0.01483189373343885,0.04615723408940764,-0.03563001415762168,-0.05301709103592611,0.006481511488479086
2020-07-02,0.01813165155695695,0.010342950462711054,0.0009160654986830608,0.08880316887533946,-0.00625279142474322,0.0020084802499440446,0.020355292376017742,0.0025563560306760547,0.023509933774834568,-0.0037800378003780555,0.0034796573875803816,0.011725293132328396,0.024249422632794282,0.010497489730716625,-0.03378378378378388,0.003148528405201967,-0.004859611231101457,-0.0018059119855526884,0.023509933774834568,0.016342027071640786,-0.03284671532846728,-0.025547445255474477,-0.012798911282483227,0.007573536597283326,0.007701083856246349,0.010845175766641901,0.003929273084479545,0.022821576763485396,0.0016126750601217488,0.00647948164146861,0.002357514352043566,0.019910083493898556,0.01962708537782154,-0.017111222949169558,-0.0035120896933675816,0.0016813787305591799,0.0133908306854289,0.011979593695909507,0.011919441019317745,-0.0019214510798555295,0.016342027071640786,-0.04008016032064132,0.002194988110481022,0.017675003493083707,-0.017134677724918945,0.02691460729141193,-0.008839779005524795,0.005184016485816345
2020-07-06,0.012388695315524556,-0.011494252873563204,0.003317698203866959,0.5961600731414642,0.0074906367041198685,0.007349665924276216,-0.0014508523757706948,0.0035543192705920212,0.0187641539954706,0.020688409070376723,-0.002400640170712287,0.024834437086092676,-0.030439684329199523,-0.0027100271002711285,-0.011655011655011593,0.0023198689956331897,0.03635377102550197,0.008188916396876689,0.0187641539954706,0.0232255968815982,-0.002830188679245227,0.0786516853932584,0.03173925887025297,0.021725425537073795,0.010189640532125566,0.030706622271549966,0.0030859551407496078,0.0,0.008417603525224582,0.010968049594659135,-0.003752378900499176,0.03260565351245459,-0.0002406159769009486,0.017409114183307706,0.022502372238037305,0.0007553503986570398,0.012989921612541977,-0.003060719269028178,-0.017871649065800188,-0.003234252271677285,0.0232255968815982,0.004871259568545616,0.00821317758715101,0.0003432415734194727,0.029298380878951535,0.028353585894686617,0.020810107766629393,0.015407777564225844
2020-07-07,-0.018355640535372753,-0.007994186046511587,-0.02451539338654507,-0.15393794749403356,-0.015278810408921983,-0.00022109219544541592,-0.014166363966581885,-0.015398829688943683,0.012067322959669724,-0.0068153655514251454,-0.010695187165775333,-0.010145395799676882,-0.037209302325581395,-0.01154891304347827,-0.03537735849056611,0.0070796460176991705,-0.04240837696335087,0.002077823951643465,0.012067322959669724,-0.05015873015873007,-0.0331125827814569,-0.03888888888888897,-0.02414582935674736,-0.011628458873226055,-0.028859624544690377,-0.008793969849246297,0.00225106925789742,-0.01390901188061422,-0.03543417366946777,-0.04787735849056607,0.04806358016904233,-0.023851470388941642,-0.028158844765342805,-0.0412682435832914,-0.015378496619382398,-0.009896008050989558,-0.02144594295821356,0.00912005056661691,-0.013234077750206796,-0.0017768850432632322,-0.05015873015873007,0.027700831024930705,-0.003439536567704682,0.02631759538841627,0.0023304203079483887,-0.021779425393883223,-0.05205678922460866,-0.010315782832265974
2020-07-08,-0.0116867939228672,-0.00073260073260073,0.018936294564582123,0.06346967559943595,-0.009400128355166348,-0.003095975232198178,-0.04753131908621955,-0.012355333124804524,-0.01882648258550368,-0.0026735585063719647,0.00432432432432428,-0.004439221830526252,-0.0024154589371979673,-0.013058419243986208,0.041564792176039145,0.007029876977152849,0.013121924548934016,-0.012252591894439169,-0.01882648258550368,0.014204545454545414,0.05870841487279832,-0.0841763005780346,0.01017114914425421,0.02208989627353053,0.002308136180034781,0.026797030599311933,0.004941229317960705,-0.00822803408756978,0.010018876143458755,0.03220213029477348,0.010523419767521913,0.01999167013744274,0.0034670629024269317,0.02414698162729656,-0.0021543018715497464,-0.002964594274098009,0.008585630366019004,0.009440293499172414,0.0167644593461862,-0.004953176998684472,0.014204545454545414,0.018867924528301883,0.005994550408719546,-0.01056467520310267,0.0112513493315618,0.000947418285172974,-0.001536098310291778,0.007650133877342702
2020-07-09,-0.013795821836815159,-0.01557917888563054,-0.025467477343122602,-0.006631299734747964,-0.028201219512195008,-0.02584294587400171,-0.003868471953578423,-0.029453681710213786,-0.015669971218420176,0.023143597533732407,-0.014531754574811595,-0.040983606557377095,-0.07506053268765134,-0.016480965645311096,-0.011737089201877882,-0.015706806282722585,-0.056664867781975214,-0.013549618320610746,-0.015669971218420176,-0.04020431702092597,-0.06561922365988915,-0.01972386587771202,0.017362119598541392,0.007329449351625605,-0.04289004029936683,-0.028037383177570208,-0.011472845116590857,-0.008296296296296357,-0.029902242668200074,-0.037437005039596905,0.010141573645521484,0.0389955083707636,-0.016535044422507417,-0.02050230650948237,-0.007016596950478959,0.0016990909863223713,-0.031362007168458716,0.017374346245900174,0.013190436933223193,-0.01415571284125372,-0.04020431702092597,0.08465608465608465,-0.02564102564102566,-0.0018584220307484856,0.003653980375251553,-0.07690487458589679,-0.04230769230769238,-0.005377704669112915
2020-07-10,0.010391686650679466,0.009495438465835004,-0.0008240141259565625,-0.05340453938584788,-3.9215686274518546e-05,0.028122509393145867,0.03339805825242714,0.022026431718061623,0.02176738141650425,-0.028384279475982543,0.020753686510103897,0.042735042735042805,0.04712041884816753,0.002832192589096172,0.030878859857482066,0.005046372067648797,0.0680778032036613,0.017314761075643226,0.02176738141650425,0.04257510729613734,0.006923837784371889,0.014084507042253502,-0.003330689928628061,-0.0034981343283582156,0.042105263157894646,0.0034470246734399357,0.013640816941743905,0.010755900806692642,0.0222288085358624,-0.07454500124657193,0.016895761741122506,0.0049125564943997,0.025846925972396573,0.06279434850863419,0.009512161978529665,0.008141803070138343,0.02012025901942649,0.0010020040080160886,-0.005695687550854256,0.007889546351084853,0.04257510729613734,-0.020121951219512102,0.009636767976278549,-0.0032159783344617443,0.002454389266137502,0.02819789797487826,0.05502008032128525,0.010145665034030804
2020-07-13,0.02136075949367089,0.010143858354850765,0.008482563619227168,-0.15795486600846254,0.010078826620651737,0.00221483942414169,0.008643367155204862,-0.00015964240102173122,-0.01176470588235301,-0.060179775280898795,0.0021401819154627244,-0.004918032786885185,-0.03249999999999997,-0.020475405977877226,-0.018433179723502335,-0.0036639978287419384,-0.04070701660417786,-0.004564039174669632,-0.01176470588235301,-0.011361765190186057,0.013752455795677854,-0.016666666666666607,-0.02823042647994911,-0.030657617598876752,-0.00952380952380949,-0.018622310612909088,0.003048327137546547,0.04079219627549513,0.010147868947520955,-0.03340517241379293,-0.023249457485049696,-0.016229956980836846,0.010273972602739656,-0.04086656819300827,-0.021537219006595887,-0.0012618827290317158,0.012242121967807718,-0.017408713060886982,-0.006546644844517169,0.0008610567514677481,-0.011361765190186057,-0.0945799626633479,-0.0005506607929514074,-0.03297673628799447,-0.024647025218313856,-0.012964348042881935,0.019033117624666973,-0.008815843329869955
